cohort,rcdts,school_name,district,city,county,district_type,district_size,school_type,grades_served,percent_student_enrollment_white,percent_student_enrollment_black_or_african_american,percent_student_enrollment_hispanic_or_latino,percent_student_enrollment_asian,percent_student_enrollment_native_hawaiian_or_other_pacific_islander,percent_student_enrollment_american_indian_or_alaska_native,percent_student_enrollment_two_or_more_races,number_student_enrollment,total_number_of_school_days,student_attendance_rate,student_chronic_truancy_rate,high_school_dropout_rate_total,high_school_4_year_graduation_rate_total,avg_class_size_high_school,teacher_retention_rate,percent_graduates_enrolled_in_a_postsecondary_institution_within_16_months,percent_graduates_enrolled_in_a_postsecondary_institution_within_12_months,percent_9th_grade_on_track
2016,400421000260001,Jersey Comm High School          ,Jersey CUSD 100                  ,Jerseyville      ,Jersey     ,UNIT       ,LARGE ,HIGH SCHOOL,8 9 10 11 12                   ,98.1,0.2,0.7,0.4,0.0,0.1,0.6,1038.0,175.0,94.0,7.8,2.1,88.8,22.4,86.1,70.5,67.4,82.4
2016,400560010260002,Carlinville High School          ,Carlinville CUSD 1               ,Carlinville      ,Macoupin   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.1,1.4,0.5,0.2,0.0,0.2,4.6,432.0,175.0,94.3,3.8,3.2,84.2,19.8,86.1,76.8,73.2,85.3
2016,400560020260004,Northwestern High School         ,Northwestern CUSD 2              ,Palmyra          ,Macoupin   ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,99.1,0.0,0.0,0.0,0.0,0.0,0.9,114.0,175.0,94.2,3.6,0.0,88.5,8.1,96.2,45.0,45.0,94.1
2016,400560050260001,Mt Olive High School             ,Mount Olive CUSD 5               ,Mount Olive      ,Macoupin   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.8,1.3,0.6,0.0,0.0,0.0,1.3,156.0,175.0,93.4,2.0,2.6,90.2,14.6,85.4,62.5,62.5,96.7
2016,400560060260001,Staunton High School             ,Staunton CUSD 6                  ,Staunton         ,Macoupin   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.3,0.0,0.0,0.3,0.3,0.3,2.8,355.0,175.0,95.7,0.6,1.4,89.2,11.0,82.4,74.7,72.6,94.9
2016,400560070260003,Gillespie High School            ,Gillespie CUSD 7                 ,Gillespie        ,Macoupin   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,97.0,0.5,0.5,0.0,0.0,0.5,1.4,364.0,175.0,93.9,9.0,4.9,72.1,15.7,94.6,60.8,53.9,80.2
2016,400560080260001,Bunker Hill High School          ,Bunker Hill CUSD 8               ,Bunker Hill      ,Macoupin   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,92.0,1.5,0.0,0.0,1.0,0.0,5.5,199.0,175.0,95.0,5.7,1.5,86.0,12.2,85.4,75.0,70.5,80.4
2016,400560090260001,Southwestern High School         ,Southwestern CUSD 9              ,Piasa            ,Macoupin   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.5,1.4,1.0,0.2,0.0,0.2,1.6,487.0,175.0,96.0,2.1,0.6,90.6,17.0,86.6,73.0,69.6,96.8
2016,400560340260001,North Mac High School            ,North Mac CUSD 34                ,Virden           ,Macoupin   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.2,0.7,0.5,1.6,0.0,0.5,0.7,442.0,175.0,91.6,19.9,2.9,83.5,19.6,77.5,62.8,56.4,84.3
2016,410570010260001,Roxana Sr High School            ,Roxana CUSD 1                    ,Roxana           ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,91.3,2.4,2.1,0.5,0.0,0.2,3.5,575.0,175.0,91.4,11.6,3.0,84.5,18.6,94.1,57.0,53.1,84.9
2016,410570020260001,Triad High School                ,Triad CUSD 2                     ,Troy             ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,91.7,1.8,2.2,0.9,0.0,0.2,3.2,1126.0,175.0,95.9,1.0,0.6,96.0,22.3,93.2,80.4,76.8,93.7
2016,410570050260001,Highland High School             ,Highland CUSD 5                  ,Highland         ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,93.9,0.6,2.9,1.0,0.2,0.0,1.3,966.0,174.0,96.0,4.9,1.3,86.6,21.7,92.0,77.8,73.6,91.5
2016,410570070260001,Edwardsville High School         ,Edwardsville CUSD 7              ,Edwardsville     ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,81.9,7.9,2.4,1.5,0.6,0.3,5.3,2452.0,174.0,93.0,3.3,1.0,94.2,21.0,91.0,81.0,76.3,86.9
2016,410570080260001,Civic Memorial High School       ,Bethalto CUSD 8                  ,Bethalto         ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,93.2,1.3,2.5,0.8,0.0,0.1,2.1,765.0,175.0,94.2,2.0,2.0,88.6,25.0,88.9,71.1,66.8,86.9
2016,410570090260001,Granite City High School         ,Granite City CUSD 9              ,Granite City     ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,71.0,13.9,9.0,0.6,0.2,0.9,4.3,1905.0,177.0,87.2,18.2,5.9,74.7,18.8,93.6,60.8,55.8,27.4
2016,410570100260001,Collinsville High School         ,Collinsville CUSD 10             ,Collinsville     ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,67.0,11.5,16.9,0.8,0.1,0.2,3.4,2009.0,174.0,94.1,6.1,2.2,81.1,17.2,89.6,66.1,61.2,87.5
2016,410570110260001,Alton High School                ,Alton CUSD 11                    ,Alton            ,Madison    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,63.6,26.0,2.4,0.9,0.1,0.2,6.9,2022.0,174.0,92.9,16.9,2.6,80.1,20.8,91.2,66.1,61.7,80.5
2016,410570120260001,Madison Senior High School       ,Madison CUSD 12                  ,Madison          ,Madison    ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,5.5,89.7,2.8,0.0,0.0,0.0,2.1,145.0,176.0,87.1,3.8,2.8,80.6,9.7,77.6,36.1,33.3,67.6
2016,410570140160001,East Alton-Wood River High Sch   ,East Alton-Wood River CHSD 14    ,Wood River       ,Madison    ,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,94.2,3.0,1.7,0.8,0.0,0.2,0.2,533.0,174.0,92.5,12.5,3.8,85.0,18.8,90.2,60.4,56.6,83.0
2016,440630120260002,Johnsburg High School            ,Johnsburg CUSD 12                ,Johnsburg        ,McHenry    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,90.0,0.7,6.3,1.3,0.0,0.0,1.6,679.0,174.0,95.3,4.3,0.7,94.2,21.8,78.1,71.8,67.2,91.2
2016,440630190240002,Alden-Hebron High School         ,Alden Hebron SD 19               ,Hebron           ,McHenry    ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,71.7,1.8,24.8,0.9,0.0,0.0,0.9,113.0,175.0,96.2,6.3,0.9,90.0,11.4,77.1,70.0,65.0,89.3
2016,440630500260001,Harvard High School              ,Harvard CUSD 50                  ,Harvard          ,McHenry    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,37.5,0.4,60.9,0.0,0.0,0.0,1.2,688.0,174.0,88.6,28.4,3.3,79.8,13.9,86.2,52.0,48.7,85.2
2016,440631540160001,Marengo High School              ,Marengo CHSD 154                 ,Marengo          ,McHenry    ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,76.4,0.9,20.1,0.9,0.0,0.3,1.4,772.0,174.0,88.2,3.9,1.3,91.8,20.5,93.5,69.4,68.1,85.3
2016,440631550160001,Crystal Lake Central High School ,CHSD 155                         ,Crystal Lake     ,McHenry    ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,76.4,1.6,17.4,2.1,0.0,0.5,2.1,1548.0,176.0,94.6,2.9,1.4,96.5,19.8,86.1,65.7,62.9,96.3
2016,440631550160002,Cary-Grove Community High School ,CHSD 155                         ,Cary             ,McHenry    ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,84.0,0.6,10.6,2.1,0.0,0.6,2.2,1795.0,176.0,94.2,1.1,0.6,97.9,19.8,89.8,79.5,76.8,94.8
2016,440631550160003,Crystal Lake South High School   ,CHSD 155                         ,Crystal Lake     ,McHenry    ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,83.6,1.3,9.7,2.6,0.1,0.1,2.7,1718.0,176.0,94.6,2.0,0.5,97.6,19.5,87.5,78.4,75.7,94.0
2016,440631550160004,Prairie Ridge High School        ,CHSD 155                         ,Crystal Lake     ,McHenry    ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,89.8,1.0,5.6,1.7,0.0,0.1,1.9,1454.0,176.0,94.6,3.3,0.3,98.3,20.5,86.8,80.5,78.1,94.9
2016,440631560160001,McHenry High School-West Campus  ,McHenry CHSD 156                 ,McHenry          ,McHenry    ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,76.2,0.9,19.1,1.7,0.0,0.3,1.7,1473.0,175.0,89.7,5.5,1.3,91.7,22.8,80.7,66.5,63.8,90.5
2016,440631560160002,McHenry  East High School        ,McHenry CHSD 156                 ,McHenry          ,McHenry    ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,85.1,1.4,10.9,0.6,0.1,0.6,1.3,845.0,175.0,90.5,5.7,1.5,91.0,20.5,78.7,65.5,61.0,89.9
2016,440631570160001,Richmond-Burton High School      ,Richmond-Burton CHSD 157         ,Richmond         ,McHenry    ,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,89.1,0.3,8.1,1.4,0.0,0.0,1.1,715.0,175.0,93.6,1.4,1.3,95.6,18.3,88.8,82.7,78.2,97.5
2016,440631580220002,Huntley High School              ,Huntley Comm Sch Dist 158        ,Huntley          ,McHenry    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,74.3,2.3,12.4,6.1,0.1,0.3,4.5,2885.0,174.0,93.7,0.0,0.3,91.2,23.8,91.8,81.6,76.8,97.5
2016,440632000260008,Woodstock High School            ,Woodstock CUSD 200               ,Woodstock        ,McHenry    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,59.0,3.5,31.5,2.3,0.1,0.1,3.5,999.0,174.0,93.6,3.9,1.0,93.3,20.3,89.5,75.9,71.7,92.3
2016,440632000260009,Woodstock North High School      ,Woodstock CUSD 200               ,Woodstock        ,McHenry    ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,62.5,0.5,33.0,1.4,0.1,0.7,2.0,871.0,174.0,94.3,2.5,0.6,97.0,14.6,88.6,67.0,62.2,92.3
2016,450670030260001,Valmeyer High School             ,Valmeyer CUSD 3                  ,Valmeyer         ,Monroe     ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,97.2,1.4,0.7,0.0,0.0,0.0,0.7,142.0,175.0,95.3,0.7,0.0,97.3,15.1,87.5,78.6,78.6,100.0
2016,450670040260001,Columbia High School             ,Columbia CUSD 4                  ,Columbia         ,Monroe     ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,94.1,0.9,2.0,0.7,0.0,0.3,2.0,698.0,175.0,93.2,0.6,0.1,91.2,24.0,92.9,79.1,77.3,98.8
2016,450670050260001,Waterloo High School             ,Waterloo CUSD 5                  ,Waterloo         ,Monroe     ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,95.3,0.1,1.2,0.8,0.1,0.2,2.3,886.0,175.0,95.1,3.7,0.9,93.8,22.4,92.8,76.8,73.2,93.1
2016,450790010220001,Coulterville High School         ,Coulterville USD 1               ,Coulterville     ,Randolph   ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,95.8,1.4,0.0,1.4,0.0,1.4,0.0,72.0,174.0,91.9,21.3,1.4,100.0,14.0,72.2,50.0,42.9,100.0
2016,450791320260001,Red Bud High School              ,Red Bud CUSD 132                 ,Red Bud          ,Randolph   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.9,0.0,0.3,1.0,0.0,0.0,1.8,392.0,175.0,95.6,1.4,1.3,90.5,15.9,94.4,70.0,67.0,90.9
2016,450791380260001,Steeleville High School          ,Steeleville CUSD 138             ,Steeleville      ,Randolph   ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,96.9,0.0,1.3,0.0,0.0,0.0,1.9,159.0,174.0,96.5,0.0,2.5,89.7,12.7,90.6,64.7,61.8,97.0
2016,450791390260001,Chester High School              ,Chester CUSD 139                 ,Chester          ,Randolph   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,92.3,2.6,1.0,0.0,0.0,0.0,4.2,311.0,174.0,94.4,8.1,2.6,92.1,13.0,92.0,61.6,57.5,92.8
2016,450791400260001,Sparta High School               ,Sparta CUSD 140                  ,Sparta           ,Randolph   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,71.5,18.7,0.3,1.1,0.0,0.0,8.5,375.0,175.0,89.6,10.0,1.9,82.7,14.9,83.3,54.2,51.4,91.0
2016,470521700220001,Dixon High School                ,Dixon USD 170                    ,Dixon            ,Lee        ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,81.0,2.9,6.4,2.1,0.0,0.1,7.5,814.0,175.0,89.4,7.5,2.3,79.6,20.3,93.8,66.3,59.5,81.7
2016,470522710260004,Paw Paw Jr/Sr High School        ,Paw Paw CUSD 271                 ,Paw Paw          ,Lee        ,UNIT       ,SMALL ,HIGH SCHOOL,7 8 9 10 11 12                 ,84.5,3.1,10.3,0.0,0.0,1.0,1.0,97.0,175.0,94.6,3.1,0.0,94.7,13.6,81.1,57.1,57.1,100.0
2016,470522720260001,Amboy High School                ,Amboy CUSD 272                   ,Amboy            ,Lee        ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.6,0.0,5.4,0.0,0.0,0.0,0.0,224.0,174.0,94.6,2.8,0.9,84.2,11.9,86.4,57.9,52.6,93.8
2016,470522750260001,Ashton-Franklin Center HS        ,Ashton-Franklin Center CUSD 275  ,Ashton           ,Lee        ,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,89.6,1.6,6.4,0.0,0.4,0.4,1.6,249.0,175.0,96.9,0.0,0.0,83.7,14.5,87.8,63.5,59.6,100.0
2016,470712120170001,Rochelle Twp High School         ,Rochelle Twp HSD 212             ,Rochelle         ,Ogle       ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,61.5,1.5,33.0,0.4,0.1,0.5,2.9,972.0,176.0,95.9,1.4,1.0,91.7,17.3,89.8,64.7,61.8,93.3
2016,470712200260001,Oregon High School               ,Oregon CUSD 220                  ,Oregon           ,Ogle       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,89.3,0.7,6.2,0.4,0.0,0.4,2.9,449.0,175.0,92.7,5.9,0.9,90.5,17.0,87.4,60.3,55.6,90.7
2016,470712210260004,Forreston Jr/Sr High Sch         ,Forrestville Valley CUSD 221     ,Forreston        ,Ogle       ,UNIT       ,MEDIUM,HIGH SCHOOL,6 7 8 9 10 11 12               ,94.4,0.2,1.8,0.4,0.0,0.0,3.1,450.0,176.0,94.6,0.2,1.5,94.2,21.5,77.6,74.1,74.1,85.2
2016,470712220260004,Polo Comm High School            ,Polo CUSD 222                    ,Polo             ,Ogle       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,88.9,1.5,6.5,0.5,0.0,0.0,2.5,199.0,175.0,94.7,2.6,0.5,89.4,15.9,77.8,72.3,66.0,88.7
2016,470712230260003,Stillman Valley High School      ,Meridian CUSD 223                ,Stillman Valley  ,Ogle       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,85.6,0.3,11.1,0.2,0.0,0.2,2.6,605.0,175.0,93.6,2.1,0.7,93.2,19.6,83.3,63.0,57.8,90.6
2016,470712260260001,Byron High School 9-12           ,Byron CUSD 226                   ,Byron            ,Ogle       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,87.5,0.6,6.5,0.4,0.0,0.8,4.1,489.0,176.0,92.5,1.3,0.0,91.6,15.0,81.9,66.9,63.8,98.3
2016,470980010260001,Erie High School                 ,Erie CUSD 1                      ,Erie             ,Whiteside  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.4,0.0,1.4,0.0,0.0,0.0,3.2,218.0,175.0,96.4,3.4,0.9,98.5,15.2,93.8,66.1,66.1,95.6
2016,470980020260001,Fulton High School               ,River Bend CUSD 2                ,Fulton           ,Whiteside  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.3,0.0,2.5,1.0,0.0,0.0,2.2,314.0,175.0,95.6,2.3,1.0,92.2,17.5,78.3,59.5,58.1,98.5
2016,470980030260001,Prophetstown High School         ,Prophetstown-Lyndon-Tampico CUSD3,Prophetstown     ,Whiteside  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.5,0.0,3.4,0.0,0.0,0.0,2.1,291.0,174.0,92.9,1.8,0.7,92.6,14.9,77.0,63.0,63.0,82.0
2016,470980050260014,Sterling High School             ,Sterling CUSD 5                  ,Sterling         ,Whiteside  ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,57.2,4.0,34.3,0.7,0.0,0.4,3.4,1087.0,174.0,91.8,4.1,2.5,88.9,16.0,88.6,73.7,69.6,81.7
2016,470980060260001,Morrison High School             ,Morrison CUSD 6                  ,Morrison         ,Whiteside  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,92.2,0.7,3.7,0.0,0.0,0.0,3.4,294.0,175.0,94.6,5.5,2.4,88.3,19.9,92.3,82.2,80.8,85.1
2016,470983010170001,Rock Falls Township High School  ,Rock Falls Twp HSD 301           ,Rock Falls       ,Whiteside  ,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,71.3,1.8,23.5,0.2,0.0,0.0,3.2,652.0,176.0,94.0,3.6,3.7,88.0,18.6,91.8,64.8,57.9,94.6
2016,480721500250023,Manual Academy                   ,Peoria SD 150                    ,Peoria           ,Peoria     ,UNIT       ,LARGE ,HIGH SCHOOL,8 9 10 11 12                   ,12.7,69.2,12.3,0.0,0.1,0.5,5.1,740.0,174.0,83.4,42.2,3.3,59.4,15.4,69.3,65.4,61.6,57.9
2016,480721500250024,Peoria High School               ,Peoria SD 150                    ,Peoria           ,Peoria     ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,15.7,64.4,10.2,0.4,0.1,0.4,8.7,1387.0,174.0,84.1,34.4,6.5,59.1,18.3,84.7,65.9,62.5,71.3
2016,480721500250025,Richwoods High School            ,Peoria SD 150                    ,Peoria           ,Peoria     ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,45.8,32.1,6.5,4.5,0.5,0.3,10.3,1348.0,174.0,94.1,7.1,6.7,80.5,20.3,85.8,78.0,73.7,87.0
2016,48072150025027C,Quest Charter School Academy     ,Peoria SD 150                    ,Peoria           ,Peoria     ,UNIT       ,LARGE ,CHARTER SCH,5 6 7 8 9 10 11 12             ,13.6,69.7,7.4,0.9,0.2,0.7,7.6,568.0,174.0,93.4,21.2,0.4,78.4,19.9,73.3,0.0,0.0,84.0
2016,480722650260001,Farmington Central High Sch      ,Farmington Central CUSD 265      ,Farmington       ,Peoria     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,91.0,0.0,4.9,0.5,0.2,0.0,3.5,432.0,174.0,94.5,1.0,1.4,95.1,14.6,69.6,66.7,59.1,81.9
2016,480723090260003,Brimfield High School            ,Brimfield CUSD 309               ,Brimfield        ,Peoria     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,92.2,2.8,0.9,0.9,0.5,0.0,2.8,218.0,174.0,95.5,1.3,0.5,91.2,18.1,96.2,81.8,78.8,96.8
2016,480723100160001,Limestone Community High School  ,Limestone CHSD 310               ,Peoria           ,Peoria     ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,78.9,14.1,2.3,0.4,0.1,0.0,4.1,1119.0,174.0,95.0,9.1,3.8,79.1,17.6,84.5,71.0,64.5,64.8
2016,480723210260007,Il Valley Central High School    ,Il Valley Central USD 321        ,Chillicothe      ,Peoria     ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,91.9,2.2,2.0,0.5,0.3,0.3,2.8,644.0,174.0,93.2,4.0,2.2,82.1,19.6,84.6,71.3,70.0,81.5
2016,480723220260004,Elmwood High School              ,Elmwood CUSD 322                 ,Elmwood          ,Peoria     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.2,1.0,1.0,0.0,0.0,0.0,1.9,210.0,174.0,95.8,1.9,0.5,95.6,15.7,88.5,61.8,61.8,98.4
2016,480723230260004,Dunlap High School               ,Dunlap CUSD 323                  ,Dunlap           ,Peoria     ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,75.5,6.7,2.7,11.0,0.2,0.2,3.7,1289.0,180.0,95.1,1.6,0.6,94.8,21.6,85.7,86.4,84.9,91.2
2016,480723250260005,Peoria Heights High School       ,Peoria Heights CUSD 325          ,Peoria Heights   ,Peoria     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,74.8,8.7,4.3,0.9,0.4,0.0,10.9,230.0,174.0,90.9,7.1,4.8,78.8,11.6,79.2,71.4,67.9,73.7
2016,480723260260005,Princeville High School          ,Princeville CUSD 326             ,Princeville      ,Peoria     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,90.8,1.2,4.8,2.4,0.0,0.0,0.8,251.0,174.0,96.2,1.3,0.8,91.3,17.6,90.9,83.7,83.7,93.0
2016,480723270260008,Illini Bluffs High School        ,Illini Bluffs CUSD 327           ,Glasford         ,Peoria     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,91.3,0.7,2.4,0.7,0.0,0.3,4.5,287.0,174.0,96.8,2.5,0.3,92.0,14.4,89.9,71.2,67.3,85.5
2016,490810300170001,United Twp High School           ,United Twp HSD 30                ,East Moline      ,Rock Island,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,58.8,10.9,23.9,1.9,0.1,0.2,4.2,1712.0,176.0,90.5,18.2,1.8,92.2,13.0,88.6,60.2,56.1,78.8
2016,490810400220001,Moline Sr High School            ,Moline-Coal Valley CUSD 40       ,Moline           ,Rock Island,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,58.7,8.0,26.0,2.5,0.0,0.5,4.4,2195.0,176.0,93.0,9.8,2.1,92.2,23.7,88.8,65.0,61.1,86.0
2016,490810410250001,Rock Island High School          ,Rock Island SD 41                ,Rock Island      ,Rock Island,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,45.0,34.7,11.9,6.1,0.1,0.2,2.1,1833.0,177.0,86.9,41.1,3.1,79.6,15.3,88.9,64.9,60.9,74.9
2016,490811000260001,Riverdale Sr High School         ,Riverdale CUSD 100               ,Port Byron       ,Rock Island,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.4,0.3,1.0,1.0,0.0,0.0,3.3,305.0,175.0,95.8,0.0,0.7,88.3,18.4,81.7,69.0,67.2,98.8
2016,490812000260001,Sherrard High School             ,Sherrard CUSD 200                ,Sherrard         ,Rock Island,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,90.3,1.2,4.1,1.2,0.0,0.0,3.1,483.0,174.0,95.2,3.4,1.0,90.0,16.1,78.4,69.7,67.0,95.9
2016,490813000260001,Rockridge High School            ,Rockridge CUSD 300               ,Taylor Ridge     ,Rock Island,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.4,0.6,1.1,0.3,0.0,0.0,1.7,359.0,174.0,94.7,0.0,1.9,95.7,16.6,82.9,69.6,68.4,96.5
2016,500820090260003,Lebanon High School              ,Lebanon CUSD 9                   ,Lebanon          ,Saint Clair,UNIT       ,MEDIUM,HIGH SCHOOL,6 7 8 9 10 11 12               ,70.7,21.1,1.4,0.4,0.0,0.7,5.7,280.0,175.0,94.3,1.5,0.6,80.0,10.9,87.1,81.3,81.3,73.2
2016,500820190260001,Mascoutah High School            ,Mascoutah CUD 19                 ,Mascoutah        ,Saint Clair,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,71.0,13.3,5.5,1.9,0.8,0.8,6.6,1086.0,176.0,95.3,1.6,0.6,88.6,20.6,94.0,78.1,75.1,94.0
2016,500820400260001,Marissa Jr & Sr High School      ,Marissa CUSD 40                  ,Marissa          ,Saint Clair,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,97.8,0.4,0.0,0.0,0.0,0.0,1.8,276.0,174.0,94.2,2.7,2.7,77.5,12.9,88.5,31.0,31.0,77.8
2016,500820600260003,New Athens High School           ,New Athens CUSD 60               ,New Athens       ,Saint Clair,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.6,0.6,1.1,0.0,0.0,0.0,1.7,174.0,174.0,94.3,16.0,2.9,88.6,16.6,92.0,75.0,75.0,73.3
2016,500820770160001,Freeburg Community High Sch      ,Freeburg CHSD 77                 ,Freeburg         ,Saint Clair,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,96.7,1.1,1.2,0.0,0.2,0.3,0.5,643.0,175.0,95.8,1.0,0.5,96.3,19.3,91.3,79.9,76.1,98.1
2016,500821870260011,Cahokia High School              ,Cahokia CUSD 187                 ,Cahokia          ,Saint Clair,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,7.8,90.4,1.0,0.0,0.0,0.0,0.8,977.0,175.0,92.0,34.6,4.1,70.9,13.2,84.0,46.1,42.5,67.5
2016,500821880220001,Lovejoy Technology Academy       ,Brooklyn UD 188                  ,Lovejoy          ,Saint Clair,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,0.0,96.2,0.0,0.0,0.0,0.0,3.8,26.0,176.0,82.6,44.9,7.7,0.0,12.7,83.3,54.5,54.5,66.7
