cohort,rcdts,school_name,district,city,county,district_type,district_size,school_type,grades_served,percent_student_enrollment_white,percent_student_enrollment_black_or_african_american,percent_student_enrollment_hispanic_or_latino,percent_student_enrollment_asian,percent_student_enrollment_native_hawaiian_or_other_pacific_islander,percent_student_enrollment_american_indian_or_alaska_native,percent_student_enrollment_two_or_more_races,number_student_enrollment,total_number_of_school_days,student_attendance_rate,student_chronic_truancy_rate,high_school_dropout_rate_total,high_school_4_year_graduation_rate_total,high_school_5_year_graduation_rate_total,avg_class_size_high_school,pupil_teacher_ratio_high_school,teacher_retention_rate,percent_graduates_enrolled_in_a_postsecondary_institution_within_16_months,percent_graduates_enrolled_in_a_postsecondary_institution_within_12_months,percent_9th_grade_on_track,number_students_who_took_ap_classes_grade_10_total,number_students_who_took_ap_classes_grade_11_total,number_students_who_took_ap_classes_grade_12_total
2016,50082189022001C,SIU Charter Sch of East St Louis ,East St Louis SD 189             ,East Saint Louis ,Saint Clair,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,98.2,0.9,0.0,0.0,0.0,0.9,113,176,89.8,2.8,0.9,93.1,97.0,10.6,27.5,90.0,64.7,61.8,80.0,0.0,0.0,1.0
2016,500821890220043,East St Louis Senior High School ,East St Louis SD 189             ,East Saint Louis ,Saint Clair,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,1.1,97.7,0.9,0.1,0.0,0.1,0.1,1597,175,73.0,2.9,4.9,71.1,74.6,22.1,27.5,68.3,51.5,47.3,69.6,1.0,53.0,70.0
2016,500821960260001,Dupo High School                 ,Dupo CUSD 196                    ,Dupo             ,Saint Clair,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,89.2,3.8,3.5,0.0,0.0,0.0,3.5,316,174,92.5,5.1,1.9,88.0,85.2,22.6,19.5,87.9,55.1,50.7,67.9,0.0,0.0,0.0
2016,500822010170001,Belleville High School-East      ,Belleville Twp HSD 201           ,Belleville       ,Saint Clair,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,47.4,39.3,4.2,1.5,0.2,0.2,7.2,2525,175,93.7,6.0,1.2,88.5,90.3,15.1,21.1,94.4,72.8,67.6,87.3,0.0,34.0,64.0
2016,500822010170002,Belleville High School-West      ,Belleville Twp HSD 201           ,Belleville       ,Saint Clair,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,54.5,35.5,3.1,1.2,0.1,0.2,5.4,2297,175,93.2,4.1,2.0,89.6,89.6,18.4,21.1,93.9,63.3,58.9,86.8,0.0,148.0,142.0
2016,500822030170001,O Fallon High School             ,O Fallon Twp HSD 203             ,O Fallon         ,Saint Clair,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,64.5,20.4,4.8,3.1,0.2,0.2,7.0,2441,176,94.5,0.7,1.4,90.5,93.4,19.7,20.9,95.6,79.3,77.4,96.6,0.0,60.0,2.0
2016,510652000260001,Greenview Jr/Sr High School      ,Greenview CUSD 200               ,Greenview        ,Menard     ,UNIT       ,SMALL ,HIGH SCHOOL,6 7 8 9 10 11 12               ,94.8,0.0,3.4,0.0,0.0,0.0,1.7,116,175,94.2,0.9,0.0,88.9,100.0,10.5,8.2,67.7,23.9,23.9,80.0,0.0,3.0,4.0
2016,510652020260001,Porta High School                ,Porta CUSD 202                   ,Petersburg       ,Menard     ,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,93.6,0.8,0.6,1.0,0.0,1.0,3.0,499,174,94.4,2.1,1.8,84.8,70.6,13.5,12.6,81.6,70.0,67.8,80.6,1.0,17.0,15.0
2016,510652130260001,Athens Sr High School            ,Athens CUSD 213                  ,Athens           ,Menard     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.6,0.7,1.0,0.7,0.0,0.0,3.0,297,175,92.7,3.5,0.7,88.7,92.4,14.9,14.9,90.0,75.3,70.1,86.4,0.0,19.0,11.0
2016,510840010260001,Tri-City High School             ,Tri City CUSD 1                  ,Buffalo          ,Sangamon   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,98.1,0.6,0.0,0.0,0.0,0.6,0.6,155,171,93.3,1.1,0.6,91.7,93.3,14.3,11.3,61.5,65.9,59.1,72.1,0.0,2.0,0.0
2016,51084003A260001,Rochester High School            ,Rochester CUSD 3A                ,Rochester        ,Sangamon   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,92.7,1.8,1.0,0.6,0.0,0.0,3.8,785,175,95.8,1.9,1.1,93.7,95.6,17.2,21.2,94.3,83.9,78.7,91.9,0.0,0.0,0.0
2016,510840050260001,Glenwood High School             ,Ball Chatham CUSD 5              ,Chatham          ,Sangamon   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,81.7,5.7,3.7,4.3,0.0,0.1,4.4,1432,174,94.2,1.6,0.6,90.9,89.7,22.9,21.3,87.7,83.8,81.1,92.8,43.0,101.0,153.0
2016,510840080260001,Pleasant Plains High School      ,Pleasant Plains CUSD 8           ,Pleasant Plains  ,Sangamon   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.8,1.1,2.0,1.5,0.0,0.0,0.7,458,174,90.2,0.5,1.3,91.7,88.8,19.2,18.0,84.1,80.4,79.4,89.2,0.0,13.0,22.0
2016,510840100260001,Auburn High School               ,Auburn CUSD 10                   ,Auburn           ,Sangamon   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.3,0.7,1.7,0.2,0.0,0.2,3.7,406,174,93.9,8.3,1.5,90.4,94.4,19.6,19.6,87.5,65.6,62.2,90.2,4.0,24.0,22.0
2016,510840110260001,Pawnee Jr/Sr High Sch            ,Pawnee CUSD 11                   ,Pawnee           ,Sangamon   ,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,99.3,0.4,0.0,0.0,0.0,0.0,0.4,280,175,94.8,1.5,1.6,84.4,75.9,13.5,8.5,82.0,69.4,67.3,92.1,29.0,0.0,1.0
2016,510840140260001,Riverton High School             ,Riverton CUSD 14                 ,Riverton         ,Sangamon   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.8,0.9,0.4,0.7,0.2,0.9,1.1,450,175,92.1,3.8,0.9,83.6,84.5,20.0,22.8,73.8,61.2,58.3,9.9,0.0,18.0,9.0
2016,510840150260001,Williamsville High School        ,Williamsville CUSD 15            ,Williamsville    ,Sangamon   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.6,0.6,1.2,1.0,0.0,0.4,2.1,483,175,95.5,0.4,0.0,98.2,99.1,18.5,16.1,86.5,83.6,81.8,99.1,0.0,24.0,32.0
2016,510840160260001,New Berlin High School           ,New Berlin CUSD 16               ,New Berlin       ,Sangamon   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.6,2.1,0.4,0.8,0.0,0.4,1.7,241,176,95.2,3.1,0.8,94.3,85.7,18.1,16.8,84.1,74.6,71.2,98.5,0.0,0.0,0.0
2016,510841860250001,Lanphier High School             ,Springfield SD 186               ,Springfield      ,Sangamon   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,50.1,38.1,1.9,0.1,0.2,0.3,9.3,1241,175,89.2,26.6,3.9,73.5,77.8,17.6,20.4,89.7,54.5,49.5,73.8,51.0,46.0,100.0
2016,510841860250002,Springfield High School          ,Springfield SD 186               ,Springfield      ,Sangamon   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,57.5,26.6,3.9,3.9,0.0,0.2,7.9,1449,175,93.9,5.8,1.6,88.0,90.8,21.7,20.4,90.4,72.1,69.3,89.0,80.0,129.0,163.0
2016,510841860250003,Springfield Southeast High Sch   ,Springfield SD 186               ,Springfield      ,Sangamon   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,38.3,49.9,2.2,1.0,0.1,0.1,8.4,1252,175,90.8,15.9,4.0,80.0,79.2,17.6,20.4,93.0,60.8,56.7,76.1,36.0,52.0,65.0
2016,510841860250004,Springfield Learning Academy     ,Springfield SD 186               ,Springfield      ,Sangamon   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,39.5,49.6,0.8,0.0,0.0,0.0,10.1,119,175,70.9,43.8,32.8,27.8,43.2,5.6,20.4,90.9,12.0,12.0,29.4,0.0,0.0,0.0
2016,530601260260001,Havana High School               ,Havana CUSD 126                  ,Havana           ,Mason      ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,97.2,0.6,0.3,0.9,0.0,0.3,0.6,324,175,94.1,25.2,2.2,88.4,90.5,17.8,16.0,83.6,54.2,49.4,91.9,0.0,0.0,0.0
2016,530601890260001,Illini Central High School       ,Illini Central CUSD 189          ,Mason City       ,Mason      ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.3,0.0,0.8,0.0,0.0,0.4,2.5,242,175,92.4,7.5,1.2,89.7,95.3,11.4,13.1,84.8,66.7,61.9,81.6,0.0,0.0,0.0
2016,530601910260001,Midwest Central High School      ,Midwest Central CUSD 191         ,Manito           ,Mason      ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.3,1.0,1.6,1.0,0.0,1.0,1.3,315,176,94.6,1.3,2.9,84.7,88.1,13.7,14.9,89.7,71.6,65.7,94.4,0.0,0.0,0.0
2016,530903030160002,Pekin Community High School      ,Pekin CSD 303                    ,Pekin            ,Tazewell   ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,92.0,1.1,2.2,0.6,0.1,0.8,3.1,2028,176,90.8,6.1,2.5,79.0,80.9,18.6,17.1,79.6,59.8,54.9,82.6,25.0,130.0,111.0
2016,530903080160001,Washington Comm High School      ,Washington CHSD 308              ,Washington       ,Tazewell   ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.2,1.0,2.4,1.1,0.1,0.5,1.9,1229,175,93.7,5.0,1.1,91.6,89.4,17.2,18.5,92.9,74.4,72.6,94.4,48.0,96.0,29.0
2016,530903090160001,East Peoria High School          ,East Peoria CHSD 309             ,East Peoria      ,Tazewell   ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,87.6,2.7,3.7,0.6,0.3,0.4,4.7,1026,175,90.6,4.7,0.6,86.2,88.3,15.7,19.1,90.9,67.3,62.8,74.6,0.0,0.0,30.0
2016,530907010260001,Dee-Mack High School             ,Deer Creek-Mackinaw CUSD 701     ,Mackinaw         ,Tazewell   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.2,0.6,1.8,0.3,0.0,0.0,1.2,339,175,94.6,0.9,0.3,91.5,84.7,14.9,17.0,85.5,66.2,64.8,89.6,0.0,9.0,7.0
2016,530907020260001,Tremont High School              ,Tremont CUSD 702                 ,Tremont          ,Tazewell   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.0,0.0,2.1,0.0,0.0,0.0,2.8,282,175,96.0,0.0,0.7,91.9,95.6,11.9,15.0,86.3,86.4,85.2,97.0,0.0,31.0,48.0
2016,530907030260001,Delavan High School              ,Delavan CUSD 703                 ,Delavan          ,Tazewell   ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,95.7,1.4,2.1,0.7,0.0,0.0,0.0,140,176,93.0,6.8,1.4,93.8,93.2,10.7,8.4,78.1,75.0,75.0,94.3,0.0,0.0,0.0
2016,530907090260006,Morton High School               ,Morton CUSD 709                  ,Morton           ,Tazewell   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,92.3,1.8,1.6,1.9,0.0,0.1,2.2,928,173,93.8,1.2,0.4,92.3,93.8,20.9,18.2,92.0,85.2,83.0,91.0,0.0,73.0,94.0
2016,531020060260001,Fieldcrest High School           ,Fieldcrest CUSD 6                ,Minonk           ,Woodford   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,89.4,0.0,5.4,0.3,0.0,0.0,4.9,349,176,92.4,12.2,2.3,90.4,93.0,16.4,15.2,88.8,74.0,70.1,81.5,1.0,14.0,9.0
2016,531020110260001,El Paso-Gridley High School      ,El Paso-Gridley CUSD 11          ,El Paso          ,Woodford   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.0,1.3,2.9,0.3,0.0,0.3,2.1,373,175,95.5,4.7,1.3,89.5,89.7,18.9,14.8,93.6,66.7,64.6,90.6,0.0,11.0,10.0
2016,531020210260001,Lowpoint-Washburn Jr Sr High Sch ,Lowpoint-Washburn CUSD 21        ,Washburn         ,Woodford   ,UNIT       ,SMALL ,HIGH SCHOOL,7 8 9 10 11 12                 ,92.1,2.4,4.8,0.0,0.0,0.0,0.6,165,174,94.3,5.6,0.9,76.0,85.7,10.8,7.8,80.0,52.6,52.6,88.5,0.0,0.0,0.0
2016,531020600260001,Roanoke-Benson High School       ,Roanoke Benson CUSD 60           ,Roanoke          ,Woodford   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.6,1.1,1.1,1.1,0.0,0.0,0.0,177,174,95.6,1.2,1.1,88.9,90.2,14.5,11.8,81.8,71.1,71.1,90.0,0.0,4.0,15.0
2016,531021220170001,Metamora High School             ,County of Woodford School        ,Metamora         ,Woodford   ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,91.9,1.2,2.6,1.1,0.0,0.2,3.0,977,176,94.7,3.6,0.9,93.5,95.4,20.8,17.0,91.7,83.0,79.5,91.4,75.0,75.0,94.0
2016,531021400260001,Eureka High School               ,Eureka CUD 140                   ,Eureka           ,Woodford   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.3,0.0,1.6,0.6,0.2,0.4,1.8,493,175,94.1,3.1,1.4,91.7,94.3,15.2,17.8,85.6,68.7,64.3,93.7,0.0,0.0,0.0
2016,540920010260005,Bismarck-Henning High School     ,Bismarck Henning CUSD            ,Bismarck         ,Vermilion  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.8,0.3,2.0,0.9,0.0,0.3,1.7,344,174,95.8,3.2,0.9,91.7,92.9,15.2,17.7,95.6,75.3,74.0,95.1,0.0,0.0,21.0
2016,540920020260004,Westville High School            ,Westville CUSD 2                 ,Westville        ,Vermilion  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,92.9,0.8,2.8,0.3,0.0,0.0,3.3,396,174,94.5,0.0,1.5,82.4,87.5,18.0,20.8,81.2,62.8,59.3,80.6,17.0,5.0,15.0
2016,540920040260004,Georgetown-Ridge Farm High School,Georgetown-Ridge Farm CUD 4      ,Georgetown       ,Vermilion  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,91.5,1.2,2.0,0.0,0.3,0.0,5.0,343,174,92.1,8.9,1.2,89.4,81.0,16.3,15.8,74.6,44.6,41.5,88.5,0.0,0.0,0.0
2016,540920110260005,Hoopeston Area High School       ,Hoopeston Area CUSD 11           ,Hoopeston        ,Vermilion  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,82.4,0.3,15.3,0.0,0.5,0.5,1.0,391,174,91.0,4.0,4.1,70.9,73.7,17.0,15.7,93.3,59.0,57.7,71.3,3.0,9.0,17.0
2016,540920760260001,Oakwood High School              ,Oakwood CUSD 76                  ,Fithian          ,Vermilion  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,89.2,1.7,4.4,1.0,0.0,0.0,3.7,295,174,93.7,4.9,1.0,88.4,83.5,15.6,16.6,65.6,71.2,63.6,78.9,0.0,0.0,8.0
2016,540921180240022,Danville High School             ,Danville CCSD 118                ,Danville         ,Vermilion  ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,46.4,37.9,9.5,1.1,0.1,0.6,4.5,1600,174,89.4,11.6,7.9,69.7,75.1,21.6,22.1,80.7,58.9,54.9,77.6,2.0,95.0,105.0
2016,540922250170001,Armstrong High School            ,Armstrong Twp HSD 225            ,Armstrong        ,Vermilion  ,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,96.4,0.7,0.0,0.0,0.0,0.0,2.9,139,175,93.3,3.0,2.9,80.8,95.8,9.1,8.7,89.4,72.2,69.4,88.9,0.0,0.0,0.0
2016,540925120260001,Salt Fork High School            ,Salt Fork CUSD 512               ,Catlin           ,Vermilion  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,99.3,0.3,0.3,0.0,0.0,0.0,0.0,295,174,95.4,1.8,0.7,97.4,,17.1,18.6,,,,95.9,0.0,7.0,6.0
2016,56099200U260001,Beecher High School              ,Beecher CUSD 200U                ,Beecher          ,Will       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,81.2,2.3,14.7,0.6,0.0,0.0,1.2,341,176,93.4,19.1,0.9,97.7,99.0,15.4,19.1,77.6,75.6,74.4,89.5,14.0,22.0,27.0
2016,56099201U260001,Crete-Monee High School          ,Crete Monee CUSD 201U            ,Crete            ,Will       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,21.3,63.8,9.6,0.8,0.1,0.3,4.2,1696,175,89.7,32.3,1.2,88.5,90.1,22.2,33.8,79.8,69.8,64.8,79.5,75.0,54.0,63.0
2016,560992020220001,Plainfield High School           ,Plainfield SD 202                ,Plainfield       ,Will       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,60.8,7.7,24.6,3.9,0.1,0.4,2.5,2078,175,91.2,7.7,1.3,91.8,92.2,22.8,23.8,90.7,76.3,72.0,94.6,32.0,159.0,202.0
2016,560992020220002,Plainfield South High School     ,Plainfield SD 202                ,Plainfield       ,Will       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,57.6,9.7,26.6,2.9,0.0,0.4,2.8,2665,175,91.3,3.8,1.4,92.9,92.7,22.1,23.8,89.5,80.5,76.1,96.2,90.0,225.0,332.0
2016,560992020220003,Plainfield North High School     ,Plainfield SD 202                ,Plainfield       ,Will       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,68.7,7.0,13.5,6.4,0.5,0.5,3.5,2309,175,92.0,3.6,0.5,95.7,96.3,24.0,23.8,88.2,87.2,84.9,96.0,85.0,202.0,313.0
2016,560992020220004,Plainfield East High School      ,Plainfield SD 202                ,Plainfield       ,Will       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,44.9,17.2,26.3,7.8,0.1,0.5,3.2,2235,175,92.6,5.3,0.9,96.0,95.1,22.4,23.8,88.4,81.4,78.0,95.7,55.0,190.0,245.0
2016,560992040170001,Joliet Central High School       ,Joliet Twp HSD 204               ,Joliet           ,Will       ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,17.0,21.2,58.2,0.4,0.0,0.4,2.8,3122,176,91.3,14.4,2.9,75.3,75.0,22.3,24.6,93.3,59.0,53.0,80.5,51.0,133.0,155.0
2016,560992040170003,Joliet West High School          ,Joliet Twp HSD 204               ,Joliet           ,Will       ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,34.8,24.4,36.1,1.4,0.0,0.2,3.1,3279,176,92.0,6.1,1.5,85.3,86.0,25.0,24.6,94.6,68.8,63.8,83.7,74.0,158.0,216.0
2016,560992050170001,Lockport Township High Sch East  ,Lockport Twp HSD 205             ,Lockport         ,Will       ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,73.4,6.2,16.5,1.5,0.0,0.3,2.0,3670,176,94.4,4.0,0.8,89.7,94.3,21.4,21.3,92.4,77.0,72.8,90.1,164.0,257.0,262.0
2016,56099207U260001,Peotone High School              ,Peotone CUSD 207U                ,Peotone          ,Will       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,87.3,0.9,7.9,1.4,0.4,0.0,2.2,558,175,94.7,0.0,0.7,91.3,89.7,21.2,18.8,85.7,81.5,78.4,93.6,50.0,48.0,47.0
2016,56099209U260001,Wilmington High School           ,Wilmington CUSD 209U             ,Wilmington       ,Will       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,91.6,0.4,3.3,0.2,0.0,0.6,3.9,488,176,94.3,2.4,0.4,95.5,89.1,23.8,18.4,85.4,64.4,63.6,93.4,0.0,29.0,23.0
2016,560992100160001,Lincoln-Way Central High School  ,Lincoln Way CHSD 210             ,New Lenox        ,Will       ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,86.0,1.3,9.7,0.5,0.0,0.1,2.5,1902,175,94.7,0.2,0.3,96.6,95.0,23.7,21.2,84.3,79.6,76.9,97.8,191.0,284.0,319.0
2016,560992100160002,Lincoln-Way East High School     ,Lincoln Way CHSD 210             ,Frankfort        ,Will       ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,83.7,3.6,8.6,2.0,0.0,0.1,2.0,2151,175,95.8,0.1,0.3,97.2,96.5,23.9,21.2,83.9,83.2,80.8,96.4,186.0,356.0,372.0
2016,560992100160003,Lincoln-Way North High School    ,Lincoln Way CHSD 210             ,Frankfort        ,Will       ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,77.2,6.1,10.6,3.3,0.0,0.1,2.7,1747,175,95.2,0.3,0.3,97.2,93.2,23.2,21.2,84.5,83.1,80.3,94.1,118.0,200.0,224.0
2016,560992100160004,Lincoln Way West                 ,Lincoln Way CHSD 210             ,New Lenox        ,Will       ,HIGH SCHOOL,LARGE ,HIGH SCHOOL,9 10 11 12                     ,84.4,1.9,9.9,1.0,0.1,0.2,2.5,1310,175,95.2,0.2,0.2,95.1,96.6,22.0,21.2,82.3,81.6,80.7,95.4,98.0,207.0,142.0
2016,56099255U260001,Reed-Custer High School          ,Reed Custer CUSD 255U            ,Braidwood        ,Will       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,91.6,0.2,4.9,0.2,0.0,0.0,3.1,512,174,95.5,3.5,1.2,94.3,86.2,20.7,13.8,88.8,67.0,60.7,85.2,0.0,0.0,26.0
2016,56099365U260007,Bolingbrook High School          ,Valley View CUSD 365U            ,Bolingbrook      ,Will       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,20.5,29.0,38.4,7.8,0.4,0.3,3.7,3624,175,87.4,30.1,2.2,83.6,79.6,15.7,20.7,88.2,67.5,62.5,81.0,64.0,228.0,203.0
2016,56099365U260008,Romeoville High School           ,Valley View CUSD 365U            ,Romeoville       ,Will       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,36.0,13.7,42.7,4.8,0.2,0.3,2.5,1849,175,93.3,15.7,1.0,87.7,89.5,18.4,20.7,87.0,66.1,60.9,92.8,15.0,197.0,133.0
2017,10010010260001,Seymour High School              ,Payson CUSD 1                    ,Payson           ,Adams      ,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,97.8,0.4,0.4,0.0,0.0,0.0,1.3,226,174,95.4,4.0,0.7,91.4,81.8,9.7,10.1,87.5,66.7,66.7,84.6,0.0,0.0,0.0
2017,10010020260001,Liberty High School              ,Liberty CUSD 2                   ,Liberty          ,Adams      ,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,98.2,0.7,0.4,0.0,0.0,0.0,0.7,277,176,95.6,2.6,0.0,87.2,97.8,21.1,23.5,71.1,70.8,66.7,89.1,0.0,0.0,0.0
2017,10010030260001,Central High School              ,Central CUSD 3                   ,Camp Point       ,Adams      ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.7,0.0,0.0,0.0,0.4,0.0,2.9,241,175,93.9,7.1,0.8,96.8,95.6,14.7,12.8,71.4,73.2,64.3,89.1,0.0,0.0,0.0
2017,10010040260001,Unity High School                ,CUSD 4                           ,Mendon           ,Adams      ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,97.4,0.4,1.3,0.0,0.0,0.0,0.9,228,174,94.3,2.7,0.4,90.2,94.2,13.9,17.5,82.1,64.1,59.0,84.3,0.0,0.0,18.0
2017,10011720220003,Quincy Sr High School            ,Quincy SD 172                    ,Quincy           ,Adams      ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,84.6,7.5,2.6,0.6,0.0,0.1,4.6,1873,176,90.2,13.4,1.9,88.7,93.6,21.5,28.5,77.4,69.8,65.1,63.1,93.0,122.0,125.0
2017,10050010260001,Brown County High School         ,Brown County CUSD 1              ,Mount Sterling   ,Brown      ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.2,0.0,1.1,0.5,0.0,0.5,1.6,184,174,94.5,0.0,1.6,81.8,95.7,12.4,11.8,75.5,79.2,79.2,95.3,0.0,0.0,0.0
2017,10090150260007,Beardstown Jr/Sr High School     ,Beardstown CUSD 15               ,Beardstown       ,Cass       ,UNIT       ,MEDIUM,HIGH SCHOOL,5 6 7 8 9 10 11 12             ,38.4,8.9,50.2,0.5,0.0,0.0,1.9,838,174,95.1,4.8,0.5,92.0,89.2,20.7,14.3,81.8,60.8,55.7,85.6,24.0,32.0,16.0
2017,10090640260003,Virginia Jr/ Sr High School      ,Virginia CUSD 64                 ,Virginia         ,Cass       ,UNIT       ,SMALL ,HIGH SCHOOL,6 7 8 9 10 11 12               ,94.9,0.0,4.3,0.0,0.0,0.0,0.7,138,174,94.6,1.4,1.4,90.5,93.8,10.9,7.9,68.2,58.8,58.8,9.1,0.0,1.0,5.0
2017,10092620260002,A-C Central High School          ,A-C Central CUSD 262             ,Ashland          ,Cass       ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,92.7,2.9,2.9,0.0,0.0,0.0,1.5,137,174,93.0,5.9,2.9,92.0,100.0,13.3,10.2,73.1,55.6,55.6,84.2,0.0,0.0,10.0
2017,10690010260001,Franklin Jr/Sr High School       ,Franklin CUSD 1                  ,Franklin         ,Morgan     ,UNIT       ,SMALL ,HIGH SCHOOL,6 7 8 9 10 11 12               ,94.0,0.0,0.7,0.0,0.0,0.7,4.6,151,175,94.8,3.7,0.0,95.7,100.0,10.6,9.2,87.0,44.4,44.4,89.5,0.0,0.0,0.0
2017,10690060260001,Waverly Jr/Sr  High School       ,Waverly CUSD 6                   ,Waverly          ,Morgan     ,UNIT       ,SMALL ,HIGH SCHOOL,7 8 9 10 11 12                 ,97.1,0.6,0.0,1.8,0.0,0.0,0.6,171,175,92.8,4.6,3.5,91.3,100.0,14.2,11.6,89.7,50.0,50.0,90.2,0.0,0.0,0.0
2017,10690110260001,Meredosia-Chambersburg High Sch  ,Meredosia-Chambersburg CUSD 11   ,Meredosia        ,Morgan     ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,100.0,0.0,0.0,0.0,0.0,0.0,0.0,51,175,91.5,11.8,0.0,86.7,75.0,14.3,5.2,61.5,25.0,25.0,90.0,0.0,0.0,0.0
2017,10690270260001,Triopia Jr-Sr High School        ,Triopia CUSD 27                  ,Concord          ,Morgan     ,UNIT       ,SMALL ,HIGH SCHOOL,7 8 9 10 11 12                 ,93.8,0.0,1.4,0.0,0.0,0.0,4.8,146,175,95.8,2.0,0.0,94.4,96.6,16.7,6.5,80.4,75.6,70.7,91.7,0.0,0.0,0.0
